Data,Endereco,Lote,Rotulo,Valor (R$),link
,"Magalhães de Almeida / MA - Centro Rua Eda F. dos Santos,  s/n",Casa,,,https://www.portalzuk.com.br/imovel/ma/magalhaes-de-almeida/centro/rua-eda-f.-dos-santos-s-n/33470-205161
,"Aracaju / SE - Salgado Filho Rua Urquiza Leal,  140",Apartamento,,,https://www.portalzuk.com.br/imovel/se/aracaju/salgado-filho/rua-urquiza-leal-140/33470-205162
,"São Gonçalo do Amarante / RN - Loteamento Capela São José Avenida Antônio Chaves,  s/n",Terreno,,,https://www.portalzuk.com.br/imovel/rn/sao-goncalo-do-amarante/loteamento-capela-sao-jose/avenida-antonio-chaves-s-n/33470-205163
,"São Gonçalo do Amarante / RN - Loteamento Capela São José Avenida Antônio Chaves,  s/n",Terreno,,,https://www.portalzuk.com.br/imovel/rn/sao-goncalo-do-amarante/loteamento-capela-sao-jose/avenida-antonio-chaves-s-n/33470-205164
,"São Paulo / SP - Itaim Bibi Rua Tabapuã,  81",Sala Comercial,,,https://www.portalzuk.com.br/imovel/sp/sao-paulo/itaim-bibi/rua-tabapua-81/33490-205212
,"Maceió / AL - Pajuçara Rua Jangadeiros Alagoanos,  1417",Apartamento,,,https://www.portalzuk.com.br/imovel/al/maceio/pajucara/rua-jangadeiros-alagoanos-1417/33490-205213
,"Campina Grande / PB - Jardim Tavares Rua Manoel Elias Araújo,  70",Apartamento,,,https://www.portalzuk.com.br/imovel/pb/campina-grande/jardim-tavares/rua-manoel-elias-araujo-70/33490-205214
,"Rio de Janeiro / RJ - Centro Avenida Rio Branco,  99/99A",Sala Comercial,,,https://www.portalzuk.com.br/imovel/rj/rio-de-janeiro/centro/avenida-rio-branco-99-99a/33490-205215
,"Guarujá / SP - Jardim Acapulco Rua Nicolau Vitiello,  717",Casa,,,https://www.portalzuk.com.br/imovel/sp/guaruja/jardim-acapulco/rua-nicolau-vitiello-717/33490-205216
,"São Paulo / SP - Pacaembu Rua Heitor de Morais,  620",Casa,,,https://www.portalzuk.com.br/imovel/sp/sao-paulo/pacaembu/rua-heitor-de-morais-620/33501-205282
,"Campo Grande / MS - Vila Alba Rua Vespasiano Martins,  32",Casa,,,https://www.portalzuk.com.br/imovel/ms/campo-grande/vila-alba/rua-vespasiano-martins-32/33518-205450
,"Salvador / BA - Paralela Rua Ibicoara,  s/n",Terreno,,,https://www.portalzuk.com.br/imovel/ba/salvador/paralela/rua-ibicoara-s-n/33537-205617
,"Itapuí / SP - Centro Rua Santo Antônio,  1019",Comercial / Industrial,,,https://www.portalzuk.com.br/imovel/sp/itapui/centro/rua-santo-antonio-1019/33537-205619
,"Guarulhos / SP - Vila Augusta Rua Santa Izabel,  571",Apartamento,,,https://www.portalzuk.com.br/imovel/sp/guarulhos/vila-augusta/rua-santa-izabel-571/33584-206035
,"São Paulo / SP - Indianópolis Avenida Jandira,  404",Apartamento,,,https://www.portalzuk.com.br/imovel/sp/sao-paulo/indianopolis/avenida-jandira-404/33584-206036
,"São Paulo / SP - Parque Novo Mundo Avenida Serafim Gonçalves Pereira,  622",Apartamento,,,https://www.portalzuk.com.br/imovel/sp/sao-paulo/parque-novo-mundo/avenida-serafim-goncalves-pereira-622/33584-206037
,"Cocalzinho de Goiás / GO - Residencial Itamar Nobrega Ii Rua 18,  S/n",Casa,,,https://www.portalzuk.com.br/imovel/go/cocalzinho-de-goias/residencial-itamar-nobrega-ii/rua-18-s-n/33584-206038
,"Manaus / AM - São José Operário Rua José Romão,  207",Apartamento,,,https://www.portalzuk.com.br/imovel/am/manaus/sao-jose-operario/rua-jose-romao-207/33584-206039
,"Goiânia / GO - Sítios de Recreio Panorama Rua F,  990",Casa,,,https://www.portalzuk.com.br/imovel/go/goiania/sitios-de-recreio-panorama/rua-f-990/33584-206040
,"Rio de Janeiro / RJ - Honório Gurgel Estrada João Paulo,  320",Apartamento,,,https://www.portalzuk.com.br/imovel/rj/rio-de-janeiro/honorio-gurgel/estrada-joao-paulo-320/33584-206041
,"Rio de Janeiro / RJ - Praça Seca Rua Barão,  23",Apartamento,,,https://www.portalzuk.com.br/imovel/rj/rio-de-janeiro/praca-seca/rua-barao-23/33584-206042
,"Campos dos Goytacazes / RJ - Parque João Maria Rua Doutor João Maria,  202",Apartamento,,,https://www.portalzuk.com.br/imovel/rj/campos-dos-goytacazes/parque-joao-maria/rua-doutor-joao-maria-202/33584-206043
,"Fortaleza / CE - Centro Rua São Paulo,  32",Sala Comercial,,,https://www.portalzuk.com.br/imovel/ce/fortaleza/centro/rua-sao-paulo-32/33584-206044
,"Rio de Janeiro / RJ - Freguesia de Jacarepaguá Estrada dos Três Rios,  1767",Sala Comercial,,,https://www.portalzuk.com.br/imovel/rj/rio-de-janeiro/freguesia-de-jacarepagua/estrada-dos-tres-rios-1767/33584-206045
,"Rio de Janeiro / RJ - Madureira Rua Conselheiro Galvão,  210",Apartamento,,,https://www.portalzuk.com.br/imovel/rj/rio-de-janeiro/madureira/rua-conselheiro-galvao-210/33584-206046
,"Rio de Janeiro / RJ - Centro Avenida Presidente Vargas,  590",Sala Comercial,,,https://www.portalzuk.com.br/imovel/rj/rio-de-janeiro/centro/avenida-presidente-vargas-590/33584-206047
,"Rio de Janeiro / RJ - Guaratiba Rua Compositor Ribamar,  100",Apartamento,,,https://www.portalzuk.com.br/imovel/rj/rio-de-janeiro/guaratiba/rua-compositor-ribamar-100/33584-206048
,"Rio de Janeiro / RJ - Engenho Novo Rua Araújo Leitão,  607",Apartamento,,,https://www.portalzuk.com.br/imovel/rj/rio-de-janeiro/engenho-novo/rua-araujo-leitao-607/33584-206049
,"Rio de Janeiro / RJ - Campo Grande Rua Moranga,  125",Apartamento,,,https://www.portalzuk.com.br/imovel/rj/rio-de-janeiro/campo-grande/rua-moranga-125/33584-206050
,"Olinda / PE - Jardim Brasil I Rua Caruaru,  52",Casa,,,https://www.portalzuk.com.br/imovel/pe/olinda/jardim-brasil-i/rua-caruaru-52/33584-206051
,"Queimados / RJ - Fanchem Rua Roberto Amaral Sharp,  98",Casa,,,https://www.portalzuk.com.br/imovel/rj/queimados/fanchem/rua-roberto-amaral-sharp-98/33584-206052
,"Barro Duro / PI - Centro Rua Jaime Mendes Leal,  s/nº",Casa,,,https://www.portalzuk.com.br/imovel/pi/barro-duro/centro/rua-jaime-mendes-leal-s-nº/33584-206053
,"São Luís / MA - São Bernardo Rua São Sebastião,  12A",Casa,,,https://www.portalzuk.com.br/imovel/ma/sao-luis/sao-bernardo/rua-sao-sebastiao-12a/33584-206054
,"Niterói / RJ - Barreto Rua Doutor Luiz Palmier,  344",Apartamento,,,https://www.portalzuk.com.br/imovel/rj/niteroi/barreto/rua-doutor-luiz-palmier-344/33584-206055
,"Rio de Janeiro / RJ - Barra da Tijuca Avenida Embaixador Abelardo Bueno,  1",Sala Comercial,,,https://www.portalzuk.com.br/imovel/rj/rio-de-janeiro/barra-da-tijuca/avenida-embaixador-abelardo-bueno-1/33584-206056
,"Niterói / RJ - Fonseca Travessa Glória,  20",Apartamento,,,https://www.portalzuk.com.br/imovel/rj/niteroi/fonseca/travessa-gloria-20/33584-206057
,"São João de Meriti / RJ - Vila Rosali Avenida Fluminense,  732",Apartamento,,,https://www.portalzuk.com.br/imovel/rj/sao-joao-de-meriti/vila-rosali/avenida-fluminense-732/33584-206058
,"Maracanaú / CE - Conjunto Jereissati Ii Rua 52,  468",Casa,,,https://www.portalzuk.com.br/imovel/ce/maracanau/conjunto-jereissati-ii/rua-52-468/33584-206059
,"Nova Iguaçu / RJ - Vila Formosa Rua Jasmim,  108",Casa,,,https://www.portalzuk.com.br/imovel/rj/nova-iguacu/vila-formosa/rua-jasmim-108/33584-206060
,"Salvador / BA - Pituba Rua Coronel Artur Gomes de Carvalho,  330",Apartamento,,,https://www.portalzuk.com.br/imovel/ba/salvador/pituba/rua-coronel-artur-gomes-de-carvalho-330/33584-206061
,"Rio de Janeiro / RJ - Portuguesa Rua Amanda Guimarães,  389",Casa,,,https://www.portalzuk.com.br/imovel/rj/rio-de-janeiro/portuguesa/rua-amanda-guimaraes-389/33584-206062
,"Rio de Janeiro / RJ - Jacarepaguá Avenida Ayrton Senna,  5500",Sala Comercial,,,https://www.portalzuk.com.br/imovel/rj/rio-de-janeiro/jacarepagua/avenida-ayrton-senna-5500/33584-206063
,"Jaboatão dos Guararapes / PE - Piedade Avenida Bernardo Vieira de Melo,  2928",Apartamento,,,https://www.portalzuk.com.br/imovel/pe/jaboatao-dos-guararapes/piedade/avenida-bernardo-vieira-de-melo-2928/33584-206064
,"Rio de Janeiro / RJ - Barra da Tijuca Avenida João Cabral de Mello Neto,  850",Sala Comercial,,,https://www.portalzuk.com.br/imovel/rj/rio-de-janeiro/barra-da-tijuca/avenida-joao-cabral-de-mello-neto-850/33584-206065
,"Rio de Janeiro / RJ - Freguesia de Jacarepaguá Rua Queirós Júnior,  95",Apartamento,,,https://www.portalzuk.com.br/imovel/rj/rio-de-janeiro/freguesia-de-jacarepagua/rua-queiros-junior-95/33584-206066
,"Rio de Janeiro / RJ - Freguesia Jacarepaguá Rua Araguaia,  783",Apartamento,,,https://www.portalzuk.com.br/imovel/rj/rio-de-janeiro/freguesia-jacarepagua/rua-araguaia-783/33584-206067
,"Porto Alegre / RS - Restinga Estrada Barro Vermelho,  777",Apartamento,,,https://www.portalzuk.com.br/imovel/rs/porto-alegre/restinga/estrada-barro-vermelho-777/33584-206068
,"Corumbataí / SP - Jardim Residencial Jatobá Avenida 3 Jrj,  s/nº",Terreno,,,https://www.portalzuk.com.br/imovel/sp/corumbatai/jardim-residencial-jatoba/avenida-3-jrj-s-nº/33584-206069
,"Osasco / SP - Centro Avenida João Batista,  342",Sala Comercial,,,https://www.portalzuk.com.br/imovel/sp/osasco/centro/avenida-joao-batista-342/33584-206070
,"Joinville / SC - Itinga Rua Juliano Busarello,  250",Apartamento,,,https://www.portalzuk.com.br/imovel/sc/joinville/itinga/rua-juliano-busarello-250/33584-206071
,"São Bernardo do Campo / SP - Vila Alves Dias Rua Norberto Esteves,  61",Apartamento,,,https://www.portalzuk.com.br/imovel/sp/sao-bernardo-do-campo/vila-alves-dias/rua-norberto-esteves-61/33584-206072
,"Porto Alegre / RS - Centro Histórico Rua General Vitorino,  77",Sala Comercial,,,https://www.portalzuk.com.br/imovel/rs/porto-alegre/centro-historico/rua-general-vitorino-77/33584-206073
,"Álvaro de Carvalho / SP - Centro Rua Antonio Martins Cavalaria,  63",Casa,,,https://www.portalzuk.com.br/imovel/sp/alvaro-de-carvalho/centro/rua-antonio-martins-cavalaria-63/33584-206074
,"Santo André / SP - Jardim Alvorada Rua Doutor Hélio da Mata Souza,  02",Apartamento,,,https://www.portalzuk.com.br/imovel/sp/santo-andre/jardim-alvorada/rua-doutor-helio-da-mata-souza-02/33584-206075
,"Porto Alegre / RS - Aberta dos Morros Rua Therezinha Rocha da Silva,  114",Casa,,,https://www.portalzuk.com.br/imovel/rs/porto-alegre/aberta-dos-morros/rua-therezinha-rocha-da-silva-114/33584-206076
,"Fernandópolis / SP - Centro Rua Espírito Santo,  1633",Casa,,,https://www.portalzuk.com.br/imovel/sp/fernandopolis/centro/rua-espirito-santo-1633/33584-206077
,"Cotia / SP - Rio das Pedras Rua Potengi,  121",Apartamento,,,https://www.portalzuk.com.br/imovel/sp/cotia/rio-das-pedras/rua-potengi-121/33584-206078
,"Porto Alegre / RS - Centro Rua dos Andradas,  1814",Apartamento,,,https://www.portalzuk.com.br/imovel/rs/porto-alegre/centro/rua-dos-andradas-1814/33584-206079
,"Canoas / RS - Centro Rua Antônio Fonseca Barcelos,  200",Casa,,,https://www.portalzuk.com.br/imovel/rs/canoas/centro/rua-antonio-fonseca-barcelos-200/33584-206080
,"Taboão da Serra / SP - Jardim Maria Rosa Rua Pedro Borba,  180",Casa,,,https://www.portalzuk.com.br/imovel/sp/taboao-da-serra/jardim-maria-rosa/rua-pedro-borba-180/33584-206081
,"São Paulo / SP - Aclimação Rua Doutor Nicolau de Sousa Queirós,  673",Apartamento,,,https://www.portalzuk.com.br/imovel/sp/sao-paulo/aclimacao/rua-doutor-nicolau-de-sousa-queiros-673/33584-206082
,"Porto Alegre / RS - São Geraldo Avenida Polônia,  375",Apartamento,,,https://www.portalzuk.com.br/imovel/rs/porto-alegre/sao-geraldo/avenida-polonia-375/33584-206083
,"São Bernardo do Campo / SP - Alves Dias Rua Lourenço da Veiga,  244",Casa,,,https://www.portalzuk.com.br/imovel/sp/sao-bernardo-do-campo/alves-dias/rua-lourenco-da-veiga-244/33584-206084
,"Joinville / SC - Centro Rua Ministro Calógeras,  956",Apartamento,,,https://www.portalzuk.com.br/imovel/sc/joinville/centro/rua-ministro-calogeras-956/33584-206085
,"Piracicaba / SP - Loteamento Santa Rosa Rua Pedro Manoel de Mattos,  46",Casa,,,https://www.portalzuk.com.br/imovel/sp/piracicaba/loteamento-santa-rosa/rua-pedro-manoel-de-mattos-46/33584-206086
,"Artur Nogueira / SP - San Marino Rua das Acácias,  307",Casa,,,https://www.portalzuk.com.br/imovel/sp/artur-nogueira/san-marino/rua-das-acacias-307/33584-206087
,"Praia Grande / SP - Guilhermina Rua Peru,  466",Apartamento,,,https://www.portalzuk.com.br/imovel/sp/praia-grande/guilhermina/rua-peru-466/33584-206088
,"São Paulo / SP - Vila Suzano Rua Doutor Afonso de Oliveira Santos,  50",Apartamento,,,https://www.portalzuk.com.br/imovel/sp/sao-paulo/vila-suzano/rua-doutor-afonso-de-oliveira-santos-50/33584-206089
,"São Paulo / SP - Vila Guilherme Rua Maria Cândida,  822",Apartamento,,,https://www.portalzuk.com.br/imovel/sp/sao-paulo/vila-guilherme/rua-maria-candida-822/33584-206090
,"Florianópolis / SC - Campeche Rua Ana Luiza Vieira,  130",Apartamento,,,https://www.portalzuk.com.br/imovel/sc/florianopolis/campeche/rua-ana-luiza-vieira-130/33584-206091
,"Maringá / PR - Zona 07 Rua Basílio Sautchuk,  762",Apartamento,,,https://www.portalzuk.com.br/imovel/pr/maringa/zona-07/rua-basilio-sautchuk-762/33584-206092
,"Porto Alegre / RS - Medianeira Avenida Porto Alegre,  59",Apartamento,,,https://www.portalzuk.com.br/imovel/rs/porto-alegre/medianeira/avenida-porto-alegre-59/33584-206093
,"Bayeux / PB - Comercial Norte Rua Maria do Carmo dos Santos,  151",Casa,,,https://www.portalzuk.com.br/imovel/pb/bayeux/comercial-norte/rua-maria-do-carmo-dos-santos-151/33584-206094
,"Apicum-Açu / MA - Nambú Travessa Bacuri,  9",Casa,,,https://www.portalzuk.com.br/imovel/ma/apicum_acu/nambu/travessa-bacuri-9/33584-206095
,"Manaus / AM - Dom Pedro Rua Duarte da Costa,  335",Casa,,,https://www.portalzuk.com.br/imovel/am/manaus/dom-pedro/rua-duarte-da-costa-335/33584-206096
,"Guarulhos / SP - Vila Nova Bonsucesso Rua Descoberto,  53",Casa,,,https://www.portalzuk.com.br/imovel/sp/guarulhos/vila-nova-bonsucesso/rua-descoberto-53/33584-206097
,"Rio de Janeiro / RJ - Parada de Lucas Rua Ministro Pinto da Luz,  75",Apartamento,,,https://www.portalzuk.com.br/imovel/rj/rio-de-janeiro/parada-de-lucas/rua-ministro-pinto-da-luz-75/33584-206098
,"Santos / SP - Vila Mathias Rua Doutor Emílio Ribas,  94",Apartamento,,,https://www.portalzuk.com.br/imovel/sp/santos/vila-mathias/rua-doutor-emilio-ribas-94/33584-206099
,"Niterói / RJ - Engenho do Mato Rua Hilton Alexandre dos Santos,  136",Casa,,,https://www.portalzuk.com.br/imovel/rj/niteroi/engenho-do-mato/rua-hilton-alexandre-dos-santos-136/33584-206100
,"Rio de Janeiro / RJ - Campo Grande Estrada Iaraqua,  620",Apartamento,,,https://www.portalzuk.com.br/imovel/rj/rio-de-janeiro/campo-grande/estrada-iaraqua-620/33584-206101
,"Mogi das Cruzes / SP - Vila Oliveira Rua José Urbano Sanches,  1169",Casa,,,https://www.portalzuk.com.br/imovel/sp/mogi-das-cruzes/vila-oliveira/rua-jose-urbano-sanches-1169/33584-206102
,"Nilópolis / RJ - Nossa Senhora de Fátima Rua José Novaes,  36",Casa,,,https://www.portalzuk.com.br/imovel/rj/nilopolis/nossa-senhora-de-fatima/rua-jose-novaes-36/33584-206103
,"Maragogipe / BA - Rua do Rio Ladeira da Passagem,  s/n",Área Rural,,,https://www.portalzuk.com.br/imovel/ba/maragogipe/rua-do-rio/ladeira-da-passagem-s-n/33584-206104
,"Augusto Corrêa / PA - Lirios do Vale Avenida das Margaridas,  s/n",Casa,,,https://www.portalzuk.com.br/imovel/pa/augusto-correa/lirios-do-vale/avenida-das-margaridas-s-n/33584-206105
,"Rio de Janeiro / RJ - Freguesia de Jacarepaguá Estrada Mapua,  260",Casa,,,https://www.portalzuk.com.br/imovel/rj/rio-de-janeiro/freguesia-de-jacarepagua/estrada-mapua-260/33584-206106
,"Salvador / BA - Rio Vermelho Rua Jequié,  85",Casa,,,https://www.portalzuk.com.br/imovel/ba/salvador/rio-vermelho/rua-jequie-85/33584-206107
,"Rio de Janeiro / RJ - Anil Estrada do Engenho D'agua,  1451",Apartamento,,,https://www.portalzuk.com.br/imovel/rj/rio-de-janeiro/anil/estrada-do-engenho-d'agua-1451/33584-206108
,"Rio de Janeiro / RJ - Jardim Carioca Rua Tibre,  2",Apartamento,,,https://www.portalzuk.com.br/imovel/rj/rio-de-janeiro/jardim-carioca/rua-tibre-2/33584-206109
,"Salvador / BA - Campinas de Pirajá Alameda Campinas de Pirajá,  1632",Apartamento,,,https://www.portalzuk.com.br/imovel/ba/salvador/campinas-de-piraja/alameda-campinas-de-piraja-1632/33584-206110
,"Rio de Janeiro / RJ - Engenho Novo Rua Vaz de Toledo,  651",Apartamento,,,https://www.portalzuk.com.br/imovel/rj/rio-de-janeiro/engenho-novo/rua-vaz-de-toledo-651/33584-206111
,"São Pedro da Aldeia / RJ - Sapeatiba Rua Ataulfo Alves (Rua 1),  s/n",Casa,,,https://www.portalzuk.com.br/imovel/rj/sao-pedro-da-aldeia/sapeatiba/rua-ataulfo-alves-(rua-1)-s-n/33584-206112
,"Itapecerica da Serra / SP - Parque Delfim Verde Rua Suzuka,  1135",Casa,,,https://www.portalzuk.com.br/imovel/sp/itapecerica-da-serra/parque-delfim-verde/rua-suzuka-1135/33584-206113
,"São Paulo / SP - Jardim Liderança Rua Roque Polidoro,  163",Apartamento,,,https://www.portalzuk.com.br/imovel/sp/sao-paulo/jardim-lideranca/rua-roque-polidoro-163/33584-206114
,"Lauro de Freitas / BA - Portão Rua Raimundo O. Gavazza,  135",Casa,,,https://www.portalzuk.com.br/imovel/ba/lauro-de-freitas/portao/rua-raimundo-o.-gavazza-135/33584-206115
,"Praia Grande / SP - Caiçara Rua João Piedade Gomes,  344",Apartamento,,,https://www.portalzuk.com.br/imovel/sp/praia-grande/caicara/rua-joao-piedade-gomes-344/33584-206116
,"Osório / RS - Atlântida Sul Rua Cabo Frio,  1253",Casa,,,https://www.portalzuk.com.br/imovel/rs/osorio/atlantida-sul/rua-cabo-frio-1253/33584-206117
,"Paranapanema / SP - Loteamento Santa Cristina Vii Rua 179,  286",Casa,,,https://www.portalzuk.com.br/imovel/sp/paranapanema/loteamento-santa-cristina-vii/rua-179-286/33584-206118
,"Santos / SP - Areia Branca Rua Remo Petrarchi,  33",Casa,,,https://www.portalzuk.com.br/imovel/sp/santos/areia-branca/rua-remo-petrarchi-33/33584-206119
,"Pontal do Paraná / PR - Praia de Pontal do Sul Rua dos Sombreiros,  502",Casa,,,https://www.portalzuk.com.br/imovel/pr/pontal-do-parana/praia-de-pontal-do-sul/rua-dos-sombreiros-502/33584-206120
,"Aparecida de Goiânia / GO - Jardim dos Pomares Rua Castanheiros,  s/n",Casa,,,https://www.portalzuk.com.br/imovel/go/aparecida-de-goiania/jardim-dos-pomares/rua-castanheiros-s-n/33584-206121
,"Porto Alegre / RS - Partenon Rua Henrique Fraeb,  145/147",Casa,,,https://www.portalzuk.com.br/imovel/rs/porto-alegre/partenon/rua-henrique-fraeb-145-147/33584-206122
,"Rio Branco / AC - Loteamento Santo Afonso Rua Angélica Correia Vasconcelos,  s/n",Casa,,,https://www.portalzuk.com.br/imovel/ac/rio-branco/loteamento-santo-afonso/rua-angelica-correia-vasconcelos-s-n/33584-206123
,"Guarujá / SP - Balneário Pernambuco Rua dos Manacás,  77",Casa,,,https://www.portalzuk.com.br/imovel/sp/guaruja/balneario-pernambuco/rua-dos-manacas-77/33584-206124
,"Goiânia / GO - Setor Cidade Jardim Rua Inácio Bento de Loyola,  264",Casa,,,https://www.portalzuk.com.br/imovel/go/goiania/setor-cidade-jardim/rua-inacio-bento-de-loyola-264/33584-206125
,"São Paulo / SP - Jardim Boa Vista - Zona Oeste Rua Manolo Florentino,  s/n",Apartamento,,,https://www.portalzuk.com.br/imovel/sp/sao-paulo/jardim-boa-vista-_-zona-oeste/rua-manolo-florentino-s-n/33584-206126
,"São Cristóvão / SE - Madre Paulina Rua L,  132",Casa,,,https://www.portalzuk.com.br/imovel/se/sao-cristovao/madre-paulina/rua-l-132/33584-206127
,"Goiânia / GO - Residencial Barravento Rua Oscar Sabino Freitas,  s/n",Casa,,,https://www.portalzuk.com.br/imovel/go/goiania/residencial-barravento/rua-oscar-sabino-freitas-s-n/33584-206128
,"Rondonópolis / MT - Jardim Hd Rua Alzira Alves de Brito,  16",Casa,,,https://www.portalzuk.com.br/imovel/mt/rondonopolis/jardim-hd/rua-alzira-alves-de-brito-16/33584-206129
,"Rio de Janeiro / RJ - Catumbi Rua Queiros Lima,  89",Apartamento,,,https://www.portalzuk.com.br/imovel/rj/rio-de-janeiro/catumbi/rua-queiros-lima-89/33584-206130
,"Itapema / SC - Meia Praia Rua 226,  360",Apartamento,,,https://www.portalzuk.com.br/imovel/sc/itapema/meia-praia/rua-226-360/33584-206131
